pond,cycle,mean_t,sd_t,B,markov_memory,time_memory,mean_duration
1,1,3.5205479452054793,4.362433027314943,0.10679780720570335,0,0.12057864955111669,3.4864864864864864
1,2,5.701754385964913,12.542733969856672,0.37496143769407975,0,0.08709252989348715,5.620689655172414
1,3,5.894736842105263,6.955686806302338,0.08256147759988798,0,-0.08226598786792093,5.827586206896552
1,4,3.597938144329897,4.305180488411686,0.08948902034087873,0,-0.03437115322738093,3.6122448979591835
1,5,3.948717948717949,4.111742563248203,0.02022522339613676,0,-0.26365915700926246,3.911392405063291
1,6,4.323076923076923,4.3269059828722165,4.426667470822632e-4,0,-0.12149634105877682,4.2727272727272725
1,7,4.879310344827586,6.173166568378318,0.11706482028519642,0,0.08542921739074946,4.830508474576271
1,8,3.8135593220338984,3.9237322849340797,0.014239215541645447,0,0.11865082377951561,3.7666666666666666
1,9,4.159420289855072,5.699905026055509,0.1562464658422889,0,-0.10846503804354271,4.114285714285714
1,10,6.127659574468085,7.733656037585204,0.11586176291380335,0,-0.1820150338726142,6.020833333333333
1,11,5.804878048780488,10.693969123284212,0.2963292540088359,0,-0.09679523998429906,5.714285714285714
1,12,4.517857142857143,4.216810821757778,-0.03446568573859204,0,-0.06796249466171393,4.491228070175438
1,13,2.903225806451613,3.5663417992239617,0.10249772986228865,0,0.05551072311891151,2.882978723404255
1,14,4.1265822784810124,5.246163649870292,0.11945073300266205,0,-0.054159394311052406,4.0875
1,15,3.189873417721519,3.4532628545689743,0.03964835674771442,0,-0.11640572922304641,3.2
1,16,6.9772727272727275,14.366447727116926,0.34619901509834966,0,-0.10242535832358085,6.844444444444444
1,17,5.190476190476191,7.619705232756801,0.18963268060160926,0,-0.09509130778641664,5.125
1,18,3.8780487804878048,4.5714904069461815,0.08206857333588695,0,-0.06156705665379517,3.8433734939759034
1,19,4.438356164383562,6.282661991920178,0.17202711539595728,0,-0.02499228781860949,4.391891891891892
1,20,4.486111111111111,6.721822890659641,0.1994758158992824,0,-0.038969585452971106,4.438356164383562
1,21,3.9466666666666668,4.5169151555594365,0.06737673255491516,0,-0.06311031672325056,4.0131578947368425
1,22,4.590163934426229,9.02104400680307,0.3255317302849658,0,-0.06380885668064135,4.725806451612903
2,1,6.4423076923076925,7.764710167282515,0.09308093282096896,0,0.08092387939283638,6.339622641509434
2,2,3.129032258064516,3.4332954331890524,0.04636512978924625,0,-0.10656641450074229,3.1382978723404253
2,3,5.88,8.225495456822287,0.16628238717328153,0,-0.05507814330536856,5.784313725490196
2,4,4.093023255813954,6.175145450969498,0.2027744434876721,0,-0.024651340225221724,4.068965517241379
2,5,5.018518518518518,7.634308708842913,0.20673562859277902,0,-0.1550732891699889,4.945454545454545
2,6,3.4875,3.8219676488506233,0.04575814066339248,0,-0.10310390933670037,3.4691358024691357
2,7,2.857142857142857,3.8009215472428433,0.1417497087409239,0,-0.1099682852882712,2.859375
2,8,4.75,5.987575789064155,0.11525653586767531,0,0.13020371728946592,4.6938775510204085
2,9,5,5.547772325697746,0.051932513215439596,0,-0.04684121025539465,5.375
2,10,4.956521739130435,7.061567028659839,0.17515641049108777,0,0.05392999102449033,4.9
2,11,9.3125,23.210728192493367,0.4273323702750146,0,0.028134753418608313,9.06060606060606
2,12,7.3125,10.717599333986644,0.18885638236989907,0,0.22125881981254608,7.121212121212121
2,13,4.083333333333333,4.583344003402006,0.057693467824085694,0,0.04193437222669036,4.1506849315068495
2,14,5.527272727272727,8.250374953217998,0.19764638268412163,0,-0.16630557369264554,5.446428571428571
2,15,3.573529411764706,7.411802158579788,0.3493998084843165,0,-0.03131325073970209,3.608695652173913
2,16,3.671232876712329,3.3872915865389333,-0.04022672042176474,0,-0.0724969323118761,3.635135135135135
2,17,4.260273972602739,10.86025807609801,0.43649152571072275,0,-0.037322557749387024,4.216216216216216
2,18,3.348314606741573,4.852602684023159,0.18342924625951346,0,-0.006146835169184419,3.3222222222222224
2,19,4.388059701492537,5.424286641775055,0.10560439919586508,0,-0.172041688443447,4.338235294117647
2,20,3.1463414634146343,3.15884785692471,0.0019835080081945376,0,-0.03434123966443358,3.1204819277108435
2,21,3.1216216216216215,2.946800924814061,-0.028808260379007772,0,-0.13266110980835236,3.0933333333333333
2,22,4.513513513513513,7.439699587474596,0.24480330512297072,0,-0.13360244833479906,4.466666666666667
3,1,3.819672131147541,4.096780023064095,0.035004050617438526,0,-0.011027532183633955,3.935483870967742
3,2,8.048780487804878,12.759214747609265,0.22637616966518087,0,-0.24230131739373387,7.928571428571429
3,3,6.947368421052632,10.142091496069806,0.18694113743268656,0,-0.16183763022300215,6.82051282051282
3,4,5.7317073170731705,6.870314367785154,0.09035114199811695,0,0.0277703240789625,5.714285714285714
3,5,9.379310344827585,20.004309880450847,0.36159599988576907,0,-0.1364744260478858,9.1
3,6,16.833333333333332,27.021596301230367,0.23231739402603638,0,-0.2843204195612652,14.571428571428571
3,7,10.208333333333334,21.186499324409127,0.34968066594769387,0,-0.18084552517404903,9.84
3,8,4.5576923076923075,6.892489409234537,0.20390917447979806,0,-0.07339816041152027,4.69811320754717
3,9,4.409836065573771,5.866222660793821,0.14172618452277547,0,-0.15627962782430355,4.354838709677419
3,10,7.695652173913044,15.315742903180652,0.33114423109674473,0,-0.06453938100847674,7.553191489361702
3,11,17.153846153846153,37.686969794714095,0.3744131681069017,0,-0.1925895620030645,16.357142857142858
3,12,5.864864864864865,9.150477104022022,0.21881701035948667,0,-0.15747332556262886,5.7368421052631575
3,13,5.45,6.870287290763547,0.11528037108585353,0,-0.0668438156453669,5.377049180327869
3,14,8.6,11.228683508467649,0.13256974459979126,0,0.09219679415472608,8.307692307692308
3,15,3.5942028985507246,3.383866743046682,-0.03014245576601799,0,-0.21600249080412628,3.5714285714285716
3,16,5.188679245283019,6.054421790894731,0.07700211381414684,0,-0.2118913200396861,5.685185185185185
3,17,3.257142857142857,3.005722630253947,-0.040144599527941416,0,0.05192959941332845,3.2253521126760565
3,18,5.857142857142857,9.197643103288048,0.22188958746575083,0,-0.221714512764478,5.722222222222222
3,19,7.696969696969697,9.738726971750621,0.11710213325997126,0,0.1969400611217974,7.647058823529412
3,20,6.973684210526316,11.511420515121502,0.2454806922624107,0,-0.20580258036227617,6.82051282051282
